motif_id,peak
M01892,chr8:25060284-25066205
M01985,chr8:25060284-25066205
M02002,chr8:25060284-25066205
M02019,chr8:25060284-25066205
M02038,chr8:25060284-25066205
M02062,chr8:25060284-25066205
M02073,chr8:25060284-25066205
M02084,chr8:25060284-25066205
M02267,chr8:25060284-25066205
M02371,chr8:25060284-25066205
M02774,chr8:25060284-25066205
M02789,chr8:25060284-25066205
M02835,chr8:25060284-25066205
M02878,chr8:25060284-25066205
M02893,chr8:25060284-25066205
M02939,chr8:25060284-25066205
M03155,chr8:25060284-25066205
M03560,chr8:25060284-25066205
M03794,chr8:25060284-25066205
M03829,chr8:25060284-25066205
M03857,chr8:25060284-25066205
M03888,chr8:25060284-25066205
M03905,chr8:25060284-25066205
M03930,chr8:25060284-25066205
M03955,chr8:25060284-25066205
M03964,chr8:25060284-25066205
M03975,chr8:25060284-25066205
M03988,chr8:25060284-25066205
M03989,chr8:25060284-25066205
M04003,chr8:25060284-25066205
M04056,chr8:25060284-25066205
M04099,chr8:25060284-25066205
M04100,chr8:25060284-25066205
M04106,chr8:25060284-25066205
M04107,chr8:25060284-25066205
M04108,chr8:25060284-25066205
M04431,chr8:25060284-25066205
M04432,chr8:25060284-25066205
M04630,chr8:25060284-25066205
M04633,chr8:25060284-25066205
M04729,chr8:25060284-25066205
M04924,chr8:25060284-25066205
M05489,chr8:25060284-25066205
M05603,chr8:25060284-25066205
M05713,chr8:25060284-25066205
M05714,chr8:25060284-25066205
M05946,chr8:25060284-25066205
M05962,chr8:25060284-25066205
M06019,chr8:25060284-25066205
M06021,chr8:25060284-25066205
M06042,chr8:25060284-25066205
M06043,chr8:25060284-25066205
M06044,chr8:25060284-25066205
M06048,chr8:25060284-25066205
M06049,chr8:25060284-25066205
M06051,chr8:25060284-25066205
M06084,chr8:25060284-25066205
M06946,chr8:25060284-25066205
M06950,chr8:25060284-25066205
M07046,chr8:25060284-25066205
M07088,chr8:25060284-25066205
M07089,chr8:25060284-25066205
M07124,chr8:25060284-25066205
M07128,chr8:25060284-25066205
M07207,chr8:25060284-25066205
M07242,chr8:25060284-25066205
M07260,chr8:25060284-25066205
M07276,chr8:25060284-25066205
M07284,chr8:25060284-25066205
M07292,chr8:25060284-25066205
M07305,chr8:25060284-25066205
M07344,chr8:25060284-25066205
M07345,chr8:25060284-25066205
M07351,chr8:25060284-25066205
M07357,chr8:25060284-25066205
M07382,chr8:25060284-25066205
M07411,chr8:25060284-25066205
M07433,chr8:25060284-25066205
M07604,chr8:25060284-25066205
M07605,chr8:25060284-25066205
M07968,chr8:25060284-25066205
M07969,chr8:25060284-25066205
M08008,chr8:25060284-25066205
M08281,chr8:25060284-25066205
M08282,chr8:25060284-25066205
M08283,chr8:25060284-25066205
M08284,chr8:25060284-25066205
M08285,chr8:25060284-25066205
M08289,chr8:25060284-25066205
M08445,chr8:25060284-25066205
M08468,chr8:25060284-25066205
M08469,chr8:25060284-25066205
M08470,chr8:25060284-25066205
M08471,chr8:25060284-25066205
M08472,chr8:25060284-25066205
M08481,chr8:25060284-25066205
M08487,chr8:25060284-25066205
M08510,chr8:25060284-25066205
M08574,chr8:25060284-25066205
M08637,chr8:25060284-25066205
M08656,chr8:25060284-25066205
M08741,chr8:25060284-25066205
M08766,chr8:25060284-25066205
M08785,chr8:25060284-25066205
M08792,chr8:25060284-25066205
M08793,chr8:25060284-25066205
M08794,chr8:25060284-25066205
M08835,chr8:25060284-25066205
M08865,chr8:25060284-25066205
M08866,chr8:25060284-25066205
M08880,chr8:25060284-25066205
M08881,chr8:25060284-25066205
M08899,chr8:25060284-25066205
M08902,chr8:25060284-25066205
M08913,chr8:25060284-25066205
M08948,chr8:25060284-25066205
M08975,chr8:25060284-25066205
M09275,chr8:25060284-25066205
M09598,chr8:25060284-25066205
M09608,chr8:25060284-25066205
M09613,chr8:25060284-25066205
M09653,chr8:25060284-25066205
M09679,chr8:25060284-25066205
M09685,chr8:25060284-25066205
M09885,chr8:25060284-25066205
M09907,chr8:25060284-25066205
M09920,chr8:25060284-25066205
M09949,chr8:25060284-25066205
M09975,chr8:25060284-25066205
M10052,chr8:25060284-25066205
M10053,chr8:25060284-25066205
M10091,chr8:25060284-25066205
M10198,chr8:25060284-25066205
M10222,chr8:25060284-25066205
M10234,chr8:25060284-25066205
M10262,chr8:25060284-25066205
M10281,chr8:25060284-25066205
M10348,chr8:25060284-25066205
M10360,chr8:25060284-25066205
M00078,chr8:25328313-25328622
M00081,chr8:25328313-25328622
M00082,chr8:25328313-25328622
M00086,chr8:25328313-25328622
M00087,chr8:25328313-25328622
M00088,chr8:25328313-25328622
M00141,chr8:25328313-25328622
M00271,chr8:25328313-25328622
M00616,chr8:25328313-25328622
M00639,chr8:25328313-25328622
M00679,chr8:25328313-25328622
M00771,chr8:25328313-25328622
M00805,chr8:25328313-25328622
M00975,chr8:25328313-25328622
M00977,chr8:25328313-25328622
M00978,chr8:25328313-25328622
M01014,chr8:25328313-25328622
M01022,chr8:25328313-25328622
M01169,chr8:25328313-25328622
M01348,chr8:25328313-25328622
M01657,chr8:25328313-25328622
M01892,chr8:25328313-25328622
M02019,chr8:25328313-25328622
M02084,chr8:25328313-25328622
M02267,chr8:25328313-25328622
M02774,chr8:25328313-25328622
M02789,chr8:25328313-25328622
M02878,chr8:25328313-25328622
M02939,chr8:25328313-25328622
M03155,chr8:25328313-25328622
M03560,chr8:25328313-25328622
M03794,chr8:25328313-25328622
M03829,chr8:25328313-25328622
M03857,chr8:25328313-25328622
M03888,chr8:25328313-25328622
M03955,chr8:25328313-25328622
M04003,chr8:25328313-25328622
M04099,chr8:25328313-25328622
M04431,chr8:25328313-25328622
M04432,chr8:25328313-25328622
M04630,chr8:25328313-25328622
M04633,chr8:25328313-25328622
M05489,chr8:25328313-25328622
M05603,chr8:25328313-25328622
M05713,chr8:25328313-25328622
M05946,chr8:25328313-25328622
M06019,chr8:25328313-25328622
M06021,chr8:25328313-25328622
M06043,chr8:25328313-25328622
M06044,chr8:25328313-25328622
M06048,chr8:25328313-25328622
M06049,chr8:25328313-25328622
M06051,chr8:25328313-25328622
M06084,chr8:25328313-25328622
M06946,chr8:25328313-25328622
M06950,chr8:25328313-25328622
M07046,chr8:25328313-25328622
M07088,chr8:25328313-25328622
M07089,chr8:25328313-25328622
M07128,chr8:25328313-25328622
M07207,chr8:25328313-25328622
M07260,chr8:25328313-25328622
M07305,chr8:25328313-25328622
M07344,chr8:25328313-25328622
M07345,chr8:25328313-25328622
M07357,chr8:25328313-25328622
M07411,chr8:25328313-25328622
M07433,chr8:25328313-25328622
M07604,chr8:25328313-25328622
M07605,chr8:25328313-25328622
M07968,chr8:25328313-25328622
M07969,chr8:25328313-25328622
M08008,chr8:25328313-25328622
M08281,chr8:25328313-25328622
M08284,chr8:25328313-25328622
M08285,chr8:25328313-25328622
M08289,chr8:25328313-25328622
M08445,chr8:25328313-25328622
M08468,chr8:25328313-25328622
M08469,chr8:25328313-25328622
M08470,chr8:25328313-25328622
M08471,chr8:25328313-25328622
M08472,chr8:25328313-25328622
M08481,chr8:25328313-25328622
M08510,chr8:25328313-25328622
M08637,chr8:25328313-25328622
M08656,chr8:25328313-25328622
M08835,chr8:25328313-25328622
M08899,chr8:25328313-25328622
M08902,chr8:25328313-25328622
M08948,chr8:25328313-25328622
M08975,chr8:25328313-25328622
M09613,chr8:25328313-25328622
M09679,chr8:25328313-25328622
M09685,chr8:25328313-25328622
M09907,chr8:25328313-25328622
M09920,chr8:25328313-25328622
M09949,chr8:25328313-25328622
M09975,chr8:25328313-25328622
M10091,chr8:25328313-25328622
M10222,chr8:25328313-25328622
M10234,chr8:25328313-25328622
M10262,chr8:25328313-25328622
M10281,chr8:25328313-25328622
M10348,chr8:25328313-25328622
M00011,chr8:28345869-28354938
M00078,chr8:28345869-28354938
M00079,chr8:28345869-28354938
M00080,chr8:28345869-28354938
M00081,chr8:28345869-28354938
M00082,chr8:28345869-28354938
M00086,chr8:28345869-28354938
M00087,chr8:28345869-28354938
M00088,chr8:28345869-28354938
M00141,chr8:28345869-28354938
M00261,chr8:28345869-28354938
M00271,chr8:28345869-28354938
M00448,chr8:28345869-28354938
M00616,chr8:28345869-28354938
M00639,chr8:28345869-28354938
M00679,chr8:28345869-28354938
M00731,chr8:28345869-28354938
M00751,chr8:28345869-28354938
M00769,chr8:28345869-28354938
M00771,chr8:28345869-28354938
M00805,chr8:28345869-28354938
M00971,chr8:28345869-28354938
M00975,chr8:28345869-28354938
M00977,chr8:28345869-28354938
M00978,chr8:28345869-28354938
M00984,chr8:28345869-28354938
M01014,chr8:28345869-28354938
M01022,chr8:28345869-28354938
M01037,chr8:28345869-28354938
M01079,chr8:28345869-28354938
M01080,chr8:28345869-28354938
M01169,chr8:28345869-28354938
M01208,chr8:28345869-28354938
M01231,chr8:28345869-28354938
M01262,chr8:28345869-28354938
M01348,chr8:28345869-28354938
M01596,chr8:28345869-28354938
M01657,chr8:28345869-28354938
M01658,chr8:28345869-28354938
M01704,chr8:28345869-28354938
M01752,chr8:28345869-28354938
M01809,chr8:28345869-28354938
M01856,chr8:28345869-28354938
M01871,chr8:28345869-28354938
M01892,chr8:28345869-28354938
M01985,chr8:28345869-28354938
M02002,chr8:28345869-28354938
M02019,chr8:28345869-28354938
M02038,chr8:28345869-28354938
M02062,chr8:28345869-28354938
M02073,chr8:28345869-28354938
M02084,chr8:28345869-28354938
M02267,chr8:28345869-28354938
M02371,chr8:28345869-28354938
M02774,chr8:28345869-28354938
M02789,chr8:28345869-28354938
M02835,chr8:28345869-28354938
M02878,chr8:28345869-28354938
M02893,chr8:28345869-28354938
M02939,chr8:28345869-28354938
M03155,chr8:28345869-28354938
M03560,chr8:28345869-28354938
M03794,chr8:28345869-28354938
M03829,chr8:28345869-28354938
M03857,chr8:28345869-28354938
M03888,chr8:28345869-28354938
M03905,chr8:28345869-28354938
M03930,chr8:28345869-28354938
M03955,chr8:28345869-28354938
M03964,chr8:28345869-28354938
M03975,chr8:28345869-28354938
M03976,chr8:28345869-28354938
M03988,chr8:28345869-28354938
M03989,chr8:28345869-28354938
M04003,chr8:28345869-28354938
M04056,chr8:28345869-28354938
M04099,chr8:28345869-28354938
M04100,chr8:28345869-28354938
M04106,chr8:28345869-28354938
M04107,chr8:28345869-28354938
M04108,chr8:28345869-28354938
M04431,chr8:28345869-28354938
M04432,chr8:28345869-28354938
M04630,chr8:28345869-28354938
M04633,chr8:28345869-28354938
M04729,chr8:28345869-28354938
M04924,chr8:28345869-28354938
M05489,chr8:28345869-28354938
M05603,chr8:28345869-28354938
M05713,chr8:28345869-28354938
M05714,chr8:28345869-28354938
M05946,chr8:28345869-28354938
M05962,chr8:28345869-28354938
M06019,chr8:28345869-28354938
M06021,chr8:28345869-28354938
M06042,chr8:28345869-28354938
M06043,chr8:28345869-28354938
M06044,chr8:28345869-28354938
M06048,chr8:28345869-28354938
M06049,chr8:28345869-28354938
M06051,chr8:28345869-28354938
M06084,chr8:28345869-28354938
M06946,chr8:28345869-28354938
M06950,chr8:28345869-28354938
M07046,chr8:28345869-28354938
M07088,chr8:28345869-28354938
M07089,chr8:28345869-28354938
M07124,chr8:28345869-28354938
M07128,chr8:28345869-28354938
M07207,chr8:28345869-28354938
M07242,chr8:28345869-28354938
M07260,chr8:28345869-28354938
M07276,chr8:28345869-28354938
M07284,chr8:28345869-28354938
M07292,chr8:28345869-28354938
M07305,chr8:28345869-28354938
M07344,chr8:28345869-28354938
M07345,chr8:28345869-28354938
M07351,chr8:28345869-28354938
M07357,chr8:28345869-28354938
M07382,chr8:28345869-28354938
M07411,chr8:28345869-28354938
M07433,chr8:28345869-28354938
M07604,chr8:28345869-28354938
M07605,chr8:28345869-28354938
M07968,chr8:28345869-28354938
M07969,chr8:28345869-28354938
M08008,chr8:28345869-28354938
M08281,chr8:28345869-28354938
M08282,chr8:28345869-28354938
M08283,chr8:28345869-28354938
M08284,chr8:28345869-28354938
M08285,chr8:28345869-28354938
M08289,chr8:28345869-28354938
M08445,chr8:28345869-28354938
M08468,chr8:28345869-28354938
M08469,chr8:28345869-28354938
M08470,chr8:28345869-28354938
M08471,chr8:28345869-28354938
M08472,chr8:28345869-28354938
M08481,chr8:28345869-28354938
M08487,chr8:28345869-28354938
M08510,chr8:28345869-28354938
M08574,chr8:28345869-28354938
M08637,chr8:28345869-28354938
M08656,chr8:28345869-28354938
M08741,chr8:28345869-28354938
M08766,chr8:28345869-28354938
M08785,chr8:28345869-28354938
M08792,chr8:28345869-28354938
M08793,chr8:28345869-28354938
M08794,chr8:28345869-28354938
M08835,chr8:28345869-28354938
M08865,chr8:28345869-28354938
M08866,chr8:28345869-28354938
M08880,chr8:28345869-28354938
M08881,chr8:28345869-28354938
M08899,chr8:28345869-28354938
M08902,chr8:28345869-28354938
M08913,chr8:28345869-28354938
M08948,chr8:28345869-28354938
M08975,chr8:28345869-28354938
M09275,chr8:28345869-28354938
M09598,chr8:28345869-28354938
M09608,chr8:28345869-28354938
M09613,chr8:28345869-28354938
M09653,chr8:28345869-28354938
M09679,chr8:28345869-28354938
M09685,chr8:28345869-28354938
M09885,chr8:28345869-28354938
M09907,chr8:28345869-28354938
M09920,chr8:28345869-28354938
M09949,chr8:28345869-28354938
M09975,chr8:28345869-28354938
M10052,chr8:28345869-28354938
M10053,chr8:28345869-28354938
M10091,chr8:28345869-28354938
M10198,chr8:28345869-28354938
M10222,chr8:28345869-28354938
M10234,chr8:28345869-28354938
M10262,chr8:28345869-28354938
M10281,chr8:28345869-28354938
M10348,chr8:28345869-28354938
M10360,chr8:28345869-28354938
M00011,chr8:52369283-52369531
M00079,chr8:52369283-52369531
M00080,chr8:52369283-52369531
M00082,chr8:52369283-52369531
M00086,chr8:52369283-52369531
M00087,chr8:52369283-52369531
M00261,chr8:52369283-52369531
M00271,chr8:52369283-52369531
M00616,chr8:52369283-52369531
M00639,chr8:52369283-52369531
M00679,chr8:52369283-52369531
M00731,chr8:52369283-52369531
M00751,chr8:52369283-52369531
M00769,chr8:52369283-52369531
M00771,chr8:52369283-52369531
M00971,chr8:52369283-52369531
M00975,chr8:52369283-52369531
M00977,chr8:52369283-52369531
M00978,chr8:52369283-52369531
M00984,chr8:52369283-52369531
M01014,chr8:52369283-52369531
M01022,chr8:52369283-52369531
M01079,chr8:52369283-52369531
M01080,chr8:52369283-52369531
M01262,chr8:52369283-52369531
M01658,chr8:52369283-52369531
M01809,chr8:52369283-52369531
M01856,chr8:52369283-52369531
M01871,chr8:52369283-52369531
M02002,chr8:52369283-52369531
M02019,chr8:52369283-52369531
M02038,chr8:52369283-52369531
M02084,chr8:52369283-52369531
M02267,chr8:52369283-52369531
M02371,chr8:52369283-52369531
M02774,chr8:52369283-52369531
M02789,chr8:52369283-52369531
M02893,chr8:52369283-52369531
M02939,chr8:52369283-52369531
M03155,chr8:52369283-52369531
M03560,chr8:52369283-52369531
M03794,chr8:52369283-52369531
M03829,chr8:52369283-52369531
M03857,chr8:52369283-52369531
M03888,chr8:52369283-52369531
M03964,chr8:52369283-52369531
M04003,chr8:52369283-52369531
M04056,chr8:52369283-52369531
M04107,chr8:52369283-52369531
M04108,chr8:52369283-52369531
M04431,chr8:52369283-52369531
M04432,chr8:52369283-52369531
M04630,chr8:52369283-52369531
M04729,chr8:52369283-52369531
M05489,chr8:52369283-52369531
M05603,chr8:52369283-52369531
M05713,chr8:52369283-52369531
M05714,chr8:52369283-52369531
M05946,chr8:52369283-52369531
M06048,chr8:52369283-52369531
M06051,chr8:52369283-52369531
M06084,chr8:52369283-52369531
M06950,chr8:52369283-52369531
M07046,chr8:52369283-52369531
M07088,chr8:52369283-52369531
M07089,chr8:52369283-52369531
M07124,chr8:52369283-52369531
M07128,chr8:52369283-52369531
M07207,chr8:52369283-52369531
M07242,chr8:52369283-52369531
M07276,chr8:52369283-52369531
M07284,chr8:52369283-52369531
M07305,chr8:52369283-52369531
M07345,chr8:52369283-52369531
M07351,chr8:52369283-52369531
M07357,chr8:52369283-52369531
M07382,chr8:52369283-52369531
M07411,chr8:52369283-52369531
M07433,chr8:52369283-52369531
M07604,chr8:52369283-52369531
M07605,chr8:52369283-52369531
M07968,chr8:52369283-52369531
M07969,chr8:52369283-52369531
M08008,chr8:52369283-52369531
M08282,chr8:52369283-52369531
M08285,chr8:52369283-52369531
M08289,chr8:52369283-52369531
M08470,chr8:52369283-52369531
M08471,chr8:52369283-52369531
M08481,chr8:52369283-52369531
M08487,chr8:52369283-52369531
M08637,chr8:52369283-52369531
M08656,chr8:52369283-52369531
M08741,chr8:52369283-52369531
M08792,chr8:52369283-52369531
M08793,chr8:52369283-52369531
M08865,chr8:52369283-52369531
M08866,chr8:52369283-52369531
M08880,chr8:52369283-52369531
M08881,chr8:52369283-52369531
M08902,chr8:52369283-52369531
M08913,chr8:52369283-52369531
M09275,chr8:52369283-52369531
M09598,chr8:52369283-52369531
M09613,chr8:52369283-52369531
M09653,chr8:52369283-52369531
M09679,chr8:52369283-52369531
M09685,chr8:52369283-52369531
M09885,chr8:52369283-52369531
M09907,chr8:52369283-52369531
M09920,chr8:52369283-52369531
M09949,chr8:52369283-52369531
M09975,chr8:52369283-52369531
M10052,chr8:52369283-52369531
M10053,chr8:52369283-52369531
M10091,chr8:52369283-52369531
M10198,chr8:52369283-52369531
M10222,chr8:52369283-52369531
M10234,chr8:52369283-52369531
M10262,chr8:52369283-52369531
M10281,chr8:52369283-52369531
M10360,chr8:52369283-52369531
M00011,chr8:56316009-56321891
M00078,chr8:56316009-56321891
M00079,chr8:56316009-56321891
M00080,chr8:56316009-56321891
M00081,chr8:56316009-56321891
M00082,chr8:56316009-56321891
M00086,chr8:56316009-56321891
M00087,chr8:56316009-56321891
M00088,chr8:56316009-56321891
M00141,chr8:56316009-56321891
M00261,chr8:56316009-56321891
M00271,chr8:56316009-56321891
M00448,chr8:56316009-56321891
M00616,chr8:56316009-56321891
M00639,chr8:56316009-56321891
M00679,chr8:56316009-56321891
M00731,chr8:56316009-56321891
M00751,chr8:56316009-56321891
M00769,chr8:56316009-56321891
M00771,chr8:56316009-56321891
M00805,chr8:56316009-56321891
M00971,chr8:56316009-56321891
M00975,chr8:56316009-56321891
M00977,chr8:56316009-56321891
M00978,chr8:56316009-56321891
M00984,chr8:56316009-56321891
M01014,chr8:56316009-56321891
M01022,chr8:56316009-56321891
M01037,chr8:56316009-56321891
M01079,chr8:56316009-56321891
M01080,chr8:56316009-56321891
M01169,chr8:56316009-56321891
M01208,chr8:56316009-56321891
M01231,chr8:56316009-56321891
M01262,chr8:56316009-56321891
M01348,chr8:56316009-56321891
M01596,chr8:56316009-56321891
M01657,chr8:56316009-56321891
M01658,chr8:56316009-56321891
M01704,chr8:56316009-56321891
M01752,chr8:56316009-56321891
M01809,chr8:56316009-56321891
M01856,chr8:56316009-56321891
M01871,chr8:56316009-56321891
M01892,chr8:56316009-56321891
M01985,chr8:56316009-56321891
M02002,chr8:56316009-56321891
M02019,chr8:56316009-56321891
M02038,chr8:56316009-56321891
M02062,chr8:56316009-56321891
M02073,chr8:56316009-56321891
M02084,chr8:56316009-56321891
M02267,chr8:56316009-56321891
M02371,chr8:56316009-56321891
M02774,chr8:56316009-56321891
M02789,chr8:56316009-56321891
M02835,chr8:56316009-56321891
M02878,chr8:56316009-56321891
M02893,chr8:56316009-56321891
M02939,chr8:56316009-56321891
M03155,chr8:56316009-56321891
M03560,chr8:56316009-56321891
M03794,chr8:56316009-56321891
M03829,chr8:56316009-56321891
M03857,chr8:56316009-56321891
M03888,chr8:56316009-56321891
M03905,chr8:56316009-56321891
M03930,chr8:56316009-56321891
M03955,chr8:56316009-56321891
